"V1","V2","V3"
32356013,0.441708928475451,7.25761526149336e-49
18074047,0.442016321425855,6.13143230515878e-49
12262401,0.442062343378915,5.97848841178128e-49
22736694,0.442128811606622,5.76426531249382e-49
26291926,0.442185409196612,5.58788074063833e-49
4145957,0.442210212082581,5.51228391407817e-49
20122882,0.442214412032449,5.49958388932432e-49
5062182,0.442266915485898,5.34325418265702e-49
4141051,0.442298859161194,5.25031093256637e-49
2179013,0.442359754999994,5.07755734830001e-49
2900557,0.442459156223055,4.80762563305117e-49
25981314,0.442461687298816,4.8009418391568e-49
35476735,0.442562216972194,4.54281144679911e-49
23493007,0.442606486576015,4.43356080064316e-49
2173579,0.442675509388689,4.26841055277644e-49
9505995,0.442749122775066,4.09901050652384e-49
20535853,0.442751684789083,4.09323667469851e-49
32350255,0.442760350088425,4.07376813630433e-49
2171219,0.442764641719117,4.06416013225944e-49
20535012,0.442783773764708,4.02160102988548e-49
32346286,0.442888042886054,3.79732279589907e-49
5069034,0.442977956296829,3.6139343411279e-49
2172541,0.443129842475748,3.32392619336426e-49
18070712,0.443160214155617,3.26877264005348e-49
32359642,0.443446100720305,2.79220985396413e-49
14569556,0.443489627668045,2.72598006017874e-49
28915030,0.443539892668535,2.65143840048872e-49
24883897,0.443599675290025,2.56541603337575e-49
2168886,0.443774876140749,2.32896920985039e-49
28925374,0.44383033888377,2.25873204748859e-49
9316247,0.443871896865869,2.20748720849568e-49
21909066,0.444072278935297,1.97616303258763e-49
2174110,0.444198930035133,1.84255395103752e-49
5076915,0.444281572272321,1.76025279881502e-49
20134794,0.444317021247486,1.72607984097619e-49
22733178,0.444338542513912,1.70565579603193e-49
21915373,0.444481260088786,1.57616153767757e-49
2172532,0.444489987902446,1.56856734338238e-49
2172589,0.444491990714174,1.56682980548478e-49
28925455,0.444566465056405,1.50356010791467e-49
9317927,0.444570793323778,1.49996212722806e-49
21904304,0.444639706714377,1.44381557337728e-49
15276331,0.444657850370645,1.42938388555112e-49
22738351,0.444797415595792,1.32306162358779e-49
15072838,0.444863116525412,1.27576887309943e-49
4155292,0.444975875383831,1.198487235951e-49
22725695,0.445034889199667,1.15991458975558e-49
2174221,0.445062534096704,1.1422722389934e-49
18068011,0.44515414771628,1.08569125601423e-49
19918356,0.445159576414293,1.08242729913141e-49
21907277,0.445219409806426,1.04709281169822e-49
2173558,0.445256084933968,1.02600364963548e-49
28918503,0.445281910077792,1.01140736299234e-49
28498012,0.445308911287466,9.96367056792146e-50
31565837,0.445388074449718,9.53540723770344e-50
2165204,0.445452905567956,9.19834568733005e-50
4503426,0.445477963088092,9.07126683566836e-50
2169600,0.44558190724726,8.56248623169126e-50
28921881,0.445659172621618,8.20276524855684e-50
28922896,0.445737762265552,7.85228917160269e-50
9521189,0.445774633796761,7.69302817461934e-50
20124126,0.445796158533198,7.60154396754551e-50
15068754,0.445920288549759,7.0946795014471e-50
24974666,0.446020952545433,6.70841783428466e-50
24452936,0.446177028912343,6.1504646771093e-50
14564947,0.446213087168975,6.02826742647686e-50
12279194,0.44624540435777,5.92080055791863e-50
18067881,0.446267889472985,5.8471546169705e-50
18076179,0.446291262657034,5.77156509815848e-50
14574615,0.446406355476879,5.41328589355697e-50
26297548,0.446464524490878,5.24070871709841e-50
21908020,0.44651284247944,5.10152411952625e-50
14565806,0.446545872143096,5.00849965333477e-50
32355095,0.446678972723275,4.65041751529159e-50
32350036,0.446889653741991,4.13494208408401e-50
4147746,0.446894652751335,4.1234272898382e-50
28920396,0.447014621711738,3.85645159587386e-50
21900011,0.447042125704983,3.79770805818961e-50
11340895,0.447388318734501,3.13011592004365e-50
14567767,0.447441473801825,3.03850743657523e-50
28493510,0.447467838152707,2.99406437632994e-50
1598420,0.447499419224538,2.94167723154578e-50
4151494,0.44757272795227,2.82355763673274e-50
5069016,0.447596998460782,2.78549991879115e-50
29265332,0.447821391197274,2.45692677763324e-50
15271615,0.447903066691029,2.34715059962088e-50
2166204,0.447970173428279,2.26061495973899e-50
2171052,0.447979409663179,2.24895561905007e-50
18069782,0.447990257338911,2.23533838916891e-50
5076348,0.448002090837819,2.22057710062894e-50
2168459,0.448136438782429,2.05963381140687e-50
5071525,0.448224576625395,1.96040297969856e-50
14566278,0.448252508936135,1.92995809872548e-50
5062009,0.448264379450846,1.91716254999268e-50
2165421,0.44838960814611,1.78720717447952e-50
5069149,0.44846991004021,1.70852195098412e-50
18075836,0.448485663717036,1.69349440865705e-50
5065196,0.448505131465917,1.67510538092516e-50
2166407,0.448512506007381,1.66819142385226e-50
22981204,0.448539209906376,1.6433918494097e-50
18081504,0.448776854813168,1.43822931462079e-50
20122468,0.448905842571614,1.33775075552148e-50
5065638,0.449107470615143,1.19448933942309e-50
14566804,0.449269688828205,1.09038664177632e-50
18069049,0.449341576957105,1.04718614426613e-50
20522954,0.449354499917949,1.03960264358163e-50
16287207,0.449410821322044,1.00718428841396e-50
12265247,0.449480257053671,9.68597478087674e-51
9320101,0.449681877837076,8.64685147961355e-51
32342263,0.449698806326824,8.56482309492597e-51
5074546,0.449720002310952,8.46320606775787e-51
32191357,0.449725732562287,8.43594070946115e-51
28922342,0.449757320355317,8.28720137687594e-51
15286777,0.449836524224528,7.92561418780292e-51
28916960,0.449860096656447,7.82106001540676e-51
28084893,0.449888534675434,7.69674816013875e-51
24874913,0.449952195329458,7.42554123502682e-51
32355014,0.4499993106231,7.23095800033e-51
24965604,0.450045823088743,7.04383772093012e-51
32351266,0.450081843193439,6.90224258263183e-51
33969724,0.450086935701168,6.88245355526796e-51
14561724,0.450131746014022,6.7107385466907e-51
18069088,0.450306536604776,6.0806869916721e-51
22727966,0.450352031357824,5.9265767780182e-51
32352682,0.450433904892091,5.65895333124518e-51
28918566,0.450522822698059,5.38189860076974e-51
5070167,0.450643540185519,5.02722161667725e-51
32355704,0.450751843452816,4.72884596455118e-51
9320990,0.45076554956109,4.69236306960377e-51
31561175,0.450791331012231,4.62449455556512e-51
9330656,0.450913226945263,4.31659172779888e-51
15405809,0.450919109441347,4.30225965767012e-51
18075970,0.45100562481911,4.09685731051612e-51
5058844,0.451008653359776,4.08984643662766e-51
24875847,0.451035919871826,4.02726090579199e-51
2177532,0.451074440707616,3.94046245319544e-51
28929124,0.451086489440454,3.91369696517487e-51
15066992,0.451169811896054,3.73348332507838e-51
15275580,0.451172508006322,3.72779194649364e-51
28921670,0.451177083695727,3.71815258665873e-51
2171004,0.4512938345019,3.48040973796501e-51
21905113,0.451323272361858,3.4228898112519e-51
2166288,0.451450560262298,3.18485995722421e-51
9326653,0.451470527651456,3.1490442748909e-51
8168984,0.451715073792684,2.74156711589067e-51
32352439,0.451769603596794,2.65811074002515e-51
2168616,0.451793025339795,2.62304440355485e-51
2170747,0.45194050666993,2.41256569907693e-51
32348468,0.451977689056229,2.36220643793721e-51
21912118,0.452002940047674,2.32860409578299e-51
22989634,0.452050163158092,2.26703293572963e-51
13052334,0.452055199362285,2.26056282892778e-51
24875567,0.452207741584028,2.07305307723185e-51
14563256,0.452385437319008,1.87404107511505e-51
24870279,0.452505324755264,1.75062219721582e-51
5068572,0.452553215690875,1.70361033551064e-51
2169504,0.452647445956337,1.61474318588433e-51
31557727,0.452677233073195,1.58762188291345e-51
5065594,0.452703403023752,1.56416803025585e-51
2167912,0.452785411134415,1.49287937425485e-51
18080222,0.453005315726425,1.31726696434502e-51
18080895,0.45327215172732,1.13154037784486e-51
2172926,0.453311297670987,1.1065781885353e-51
2174694,0.453411225428244,1.04531210079411e-51
2173248,0.453638918158018,9.18020075715958e-52
5070800,0.453689431891899,8.91939505979029e-52
31568129,0.453696484340231,8.8835736961652e-52
10619870,0.453729893206119,8.71581473327925e-52
2173672,0.453839388201084,8.18776550581808e-52
2179768,0.454000220480819,7.4692833438161e-52
2173036,0.454105911608149,7.03162789118246e-52
22983721,0.454227269569435,6.56046094678379e-52
28928040,0.454286868148647,6.34070138595472e-52
2168333,0.454376122422713,6.02520581508869e-52
5069670,0.454440163456089,5.80849844119959e-52
21902470,0.454536519248696,5.49695762149145e-52
28919837,0.454591560296994,5.32651209218404e-52
9313416,0.454802072929379,4.72172459159433e-52
28501731,0.455108255214911,3.96191799448425e-52
28914042,0.455217562634362,3.7212164227817e-52
32349477,0.455310681569265,3.52766998597309e-52
7942170,0.455315449452404,3.51803392590722e-52
24970158,0.455355499711445,3.43811725874789e-52
18084674,0.455417009783211,3.31888044549429e-52
31571476,0.45551622659866,3.13515441359108e-52
2165940,0.455579063230039,3.02406318503109e-52
5059007,0.455905421165244,2.50704481086092e-52
28918607,0.456038222726818,2.32274649528844e-52
21902712,0.456372445267644,1.91638304279735e-52
9314607,0.456700046510425,1.58681886483401e-52
2178704,0.456729000423525,1.56055742409736e-52
12196876,0.45677542862126,1.51934576895074e-52
15405466,0.456794030542328,1.50313917345504e-52
9322119,0.456819411968858,1.48130296708163e-52
32350558,0.456898359961272,1.41537831651683e-52
5070388,0.456997137597834,1.3369890088415e-52
32356768,0.457026985428201,1.31416254331659e-52
20132591,0.457084335686708,1.27138524865018e-52
15270874,0.45712154895966,1.24437161108988e-52
9319803,0.457267145741229,1.1440549156361e-52
8166366,0.457291130900144,1.12831860719035e-52
5073065,0.457359493705056,1.0846378221241e-52
14564853,0.457400557126788,1.05921274130101e-52
28502036,0.457403255318432,1.0575630138929e-52
20127234,0.457454282150971,1.02684080675373e-52
2172640,0.457504614970032,9.97406037546643e-53
5060311,0.457544823978739,9.74495728739849e-53
20126090,0.457732417986783,8.74335127625421e-53
20134551,0.457761073930252,8.59963995752464e-53
2166840,0.457961332264845,7.65880901382251e-53
22285644,0.4579662784445,7.63691552289894e-53
5061209,0.458126784765067,6.95925309506825e-53
14564447,0.458276538527516,6.381038032378e-53
28912780,0.458278315989734,6.37447014128997e-53
22974048,0.458551441748975,5.44113218963583e-53
5076605,0.45859432728687,5.30747426740815e-53
2168486,0.458751038492334,4.84623748664076e-53
8173735,0.458762070640956,4.81531144075267e-53
32349580,0.458878860846808,4.49971262899485e-53
32344927,0.458998410102732,4.19795583699554e-53
1692166,0.45913517571739,3.87734811269818e-53
28915272,0.459362960851152,3.39652350641151e-53
15404980,0.459417734983761,3.29004177928685e-53
5077117,0.459434892843826,3.25737438145676e-53
20118124,0.459455242819811,3.21904727142872e-53
9327253,0.459466461153784,3.19811075367976e-53
21907112,0.459541996495705,3.06062292531786e-53
5068099,0.459674166730357,2.83404067051908e-53
32345735,0.459727452920846,2.74748142321736e-53
5065015,0.460015845843718,2.32265443754938e-53
5065679,0.460321837464165,1.94315011329791e-53
22973180,0.460349986518391,1.91150284770879e-53
32347478,0.460404182179221,1.85200821847454e-53
2165763,0.460448483914438,1.80474541275542e-53
2178014,0.460624691807647,1.62833936959715e-53
14564480,0.460722922487421,1.53755550797385e-53
28913039,0.460765163198705,1.50008147571997e-53
32347561,0.461065201780328,1.25879625174344e-53
2174377,0.461128100288865,1.21333342851169e-53
31558146,0.461138467768629,1.20599819648031e-53
5072221,0.461214918614213,1.15325176901112e-53
5076106,0.461427321184281,1.01844327513225e-53
24969686,0.4614909478332,9.81199169541921e-54
28496176,0.461675027722608,8.80903013227905e-54
8164992,0.461841847202503,7.98850046392241e-54
28929234,0.461893464635933,7.75035531885649e-54
28505511,0.461975824829075,7.38490797981559e-54
32357573,0.462010677132932,7.23546988116857e-54
4139386,0.462031356839569,7.14822580893942e-54
28492855,0.462096991116979,6.87819548753143e-54
20126140,0.462125374454135,6.76458649031086e-54
28500338,0.462159717977091,6.62961299761234e-54
2166982,0.462220870672383,6.39587284589483e-54
33963370,0.462317645340266,6.04261113473056e-54
32348363,0.462350715939095,5.9263955591721e-54
23490986,0.462362687421574,5.88487596701307e-54
9518448,0.462366683982353,5.87107956167015e-54
28502495,0.462492465059871,5.45292841417886e-54
11328620,0.462523998812656,5.35282543476776e-54
2181290,0.462538792662837,5.30649460585777e-54
35002579,0.462928197608033,4.22051919264932e-54
20121710,0.463099363286486,3.81605689869672e-54
2165189,0.463184609905288,3.62924251810936e-54
18068004,0.463285326072367,3.42021488611333e-54
5068714,0.463709035145383,2.66426103137913e-54
2168790,0.463725178484495,2.63900850881337e-54
22568075,0.464197925313064,1.99628729324426e-54
28917673,0.464276235150365,1.90600981269684e-54
32342679,0.464316964408635,1.86067303814057e-54
2894816,0.464436074828989,1.7341501585057e-54
12267633,0.464556963381119,1.61448648200358e-54
4141966,0.464667210067257,1.51253283317682e-54
31556970,0.464788891974887,1.4074232407702e-54
5076580,0.465042656173432,1.21101723300649e-54
5059458,0.465161096434082,1.1289267397768e-54
11331720,0.465484854237533,9.31697032451367e-55
28925922,0.465492770271066,9.27330703295107e-55
15278680,0.465562574222582,8.89698506503827e-55
5407006,0.465673117882923,8.33186090669185e-55
5059589,0.465783883967231,7.80141408370428e-55
5069277,0.465879223244902,7.3718265595271e-55
8173276,0.466139425529963,6.31540843010127e-55
2174266,0.466141838431311,6.30635272589641e-55
28915320,0.466147217497002,6.28621135446087e-55
28920615,0.466441749138279,5.27570998220886e-55
20121253,0.466839687713041,4.16230554011196e-55
21899881,0.466891264122255,4.03627882004213e-55
12277893,0.46691224091282,3.98611432503601e-55
23744496,0.466948764891105,3.90024500849955e-55
11329371,0.466981638870027,3.82453125357829e-55
2171363,0.467280870871858,3.19919468764904e-55
5075859,0.467289333674524,3.18307340476964e-55
18074019,0.467435338990867,2.91732279573695e-55
22978073,0.467453157881772,2.88643928620622e-55
2173268,0.467480001270274,2.84052737978278e-55
14561601,0.467488346575336,2.82640242296324e-55
9324694,0.467572249189064,2.68821628960474e-55
18075112,0.4676685352765,2.53789632754602e-55
9314266,0.467720145016165,2.46079633722905e-55
2172477,0.467766079656016,2.39413606051563e-55
24886412,0.467778716322053,2.37611481755908e-55
22731928,0.467933280712992,2.16630718433962e-55
18119023,0.467985974065683,2.09907754313328e-55
32357885,0.467994944017965,2.08784156767948e-55
15059911,0.468125388201861,1.93104467834624e-55
5060705,0.468497762700957,1.54498242305846e-55
8167393,0.468626211826521,1.4304783269074e-55
18080814,0.468714392730777,1.35679668121418e-55
2175639,0.46874791018755,1.32979124157455e-55
21916612,0.468805151887802,1.28490124432152e-55
5072226,0.46882881632653,1.26678643403476e-55
28921626,0.46890910363182,1.20719932938611e-55
2177318,0.468967346352708,1.16572557362369e-55
22734571,0.469119994557871,1.06362909602163e-55
9318992,0.469311450453011,9.48059760116833e-56
5068240,0.469314072091295,9.46567214398121e-56
5063631,0.46964636876983,7.75126968031521e-56
2181584,0.469646674112257,7.74984583792958e-56
5065198,0.469781332249719,7.14661021779011e-56
5071401,0.469958295622115,6.42431368696718e-56
20531476,0.470123072667832,5.81722035054784e-56
18072086,0.470423768441907,4.85269112776545e-56
2168427,0.470452952839644,4.76800778054269e-56
22986854,0.470634259413267,4.27387580717376e-56
32342211,0.470743875123854,4.00019375205712e-56
5072642,0.470842401998492,3.76910900876639e-56
5060902,0.470918781750365,3.59914600987979e-56
24870506,0.470932013383162,3.57048700583682e-56
25986020,0.470990043203507,3.44745423883081e-56
32355562,0.471107701874107,3.21079061985639e-56
5072496,0.471338505244673,2.79247242859762e-56
2171143,0.471696154249496,2.24883043193726e-56
8176751,0.471842103049589,2.05850619106273e-56
20531935,0.471919402752086,1.96428381108326e-56
5065274,0.472060204755979,1.80354469008124e-56
2174260,0.47233210070258,1.52925420133952e-56
14564432,0.472430597689865,1.44048530674587e-56
2166336,0.472628669703729,1.27719500423334e-56
2167238,0.472653789470888,1.25784792251755e-56
5059114,0.472892685979739,1.08781755875875e-56
2174624,0.473060692595113,9.82132343238611e-57
2172580,0.473104663965424,9.56200651814479e-57
2175536,0.473132058735716,9.4039031911286e-57
35470416,0.473295810203635,8.51162039967545e-57
18070727,0.473329587721329,8.33831973975016e-57
28913609,0.473394807783892,8.01356712468555e-57
28926373,0.473462326537185,7.69061750288166e-57
28912571,0.473538667876748,7.34103638963893e-57
9314592,0.473556802868885,7.26034362887968e-57
19912496,0.473567794563405,7.21186542361727e-57
9322641,0.473683762905052,6.71960424528512e-57
32343736,0.474151025425827,5.0525553610057e-57
20125397,0.474256366332831,4.7376986081719e-57
2165081,0.474333858096425,4.51861206293899e-57
16304857,0.474337188639951,4.50942514535023e-57
5071006,0.474358059012893,4.45227809585596e-57
32350220,0.474451726892131,4.20454058965071e-57
9319716,0.474973331839017,3.05576205391009e-57
11327454,0.47498512144916,3.03377990836615e-57
28920580,0.475357009454794,2.41555569522855e-57
32342906,0.475477699785354,2.24322411924146e-57
5077332,0.475523277035676,2.18137524274931e-57
5073335,0.475770124783018,1.87471617447906e-57
11339817,0.476106121322234,1.52507925068159e-57
5060935,0.476718659419175,1.04619251025118e-57
2173170,0.476731737720783,1.03779896710372e-57
18073113,0.4767524757418,1.02462658247372e-57
12264056,0.476773029627371,1.01173525888522e-57
31559199,0.476800647407959,9.94667149238191e-58
7503181,0.477247049401057,7.55352228126807e-58
9325774,0.477457119389312,6.63498786699643e-58
5068813,0.477457855931307,6.63197123042273e-58
2169548,0.477501253595786,6.45661589356244e-58
9322438,0.47753910756973,6.30743115319791e-58
21902727,0.477576611196033,6.16300889074397e-58
9325693,0.477666240151657,5.83104311156605e-58
4142766,0.477680389846334,5.78028669988006e-58
5075380,0.478015775234946,4.69787301519942e-58
5064765,0.478432999269185,3.62861123156282e-58
18077066,0.47864335973665,3.18515943949997e-58
5072067,0.479143057722579,2.3361524354217e-58
29564682,0.479173043760624,2.29305866696688e-58
32347313,0.479209432138051,2.24182457803129e-58
20130934,0.479415386963448,1.97258443516476e-58
5062611,0.479563914119822,1.79862183950972e-58
5075619,0.479638964115969,1.7166121821887e-58
5060342,0.479958484242682,1.40710844448874e-58
2174521,0.480155331525841,1.24476561086942e-58
5066461,0.480289878214152,1.14466299841165e-58
28926064,0.481147734657967,6.70115194398494e-59
18084612,0.481229759488297,6.36621658872799e-59
5581227,0.481246690234766,6.29918418102171e-59
9318131,0.481534804639679,5.26035199111128e-59
22976995,0.481675415184233,4.8171397204975e-59
20131015,0.481689736966587,4.77413623263402e-59
5075713,0.482243106421974,3.37503921472276e-59
5070549,0.482531646079096,2.81601245182519e-59
2180982,0.48257296292955,2.74389262633908e-59
5069753,0.482616177870755,2.67042495964251e-59
5068335,0.482949136743883,2.16625873103915e-59
22734876,0.483075893934968,2.00027549644956e-59
2166736,0.483343127355044,1.69065165954106e-59
4141407,0.483480249735855,1.55079030443483e-59
8167416,0.48362885896959,1.41218399419403e-59
5070234,0.483823504870182,1.24911624406893e-59
5067919,0.48398383880546,1.12896956911922e-59
20127186,0.484001970962841,1.11612744273736e-59
9322694,0.484007536197199,1.11221508020643e-59
2165211,0.48406810102638,1.07051005454121e-59
2168735,0.484545365528415,7.91913883619877e-60
9317899,0.484720695072405,7.08815764528598e-60
5072942,0.484726575929042,7.06184254896935e-60
20120491,0.484758330185709,6.92142175671439e-60
11334862,0.485489276220416,4.35666987133072e-60
12191016,0.485740590315106,3.71467006347384e-60
2181764,0.486034026397686,3.08324965715474e-60
11323993,0.486324139033993,2.56410718013322e-60
24872560,0.486358741355662,2.50830662611464e-60
1591106,0.48664002566084,2.09730862637729e-60
2171613,0.486648563127501,2.08594246653437e-60
20122206,0.486830205111713,1.85812571549489e-60
24877979,0.48719028232535,1.47712741749501e-60
2175682,0.487197170021463,1.47065403910971e-60
28929172,0.487297830629695,1.37920612955824e-60
5064291,0.48743540609087,1.26330433061157e-60
2182220,0.487828331488679,9.82958958741886e-61
15065899,0.487954899816908,9.06573737652465e-61
28923118,0.487955375972631,9.06297823439675e-61
20133493,0.487960037791048,9.03600885026373e-61
5060066,0.48811289982772,8.19455814613525e-61
28913648,0.488138585467676,8.06102572746371e-61
31564848,0.488303608237116,7.25327289270154e-61
2180008,0.48840495170878,6.79767520154764e-61
20133600,0.488721454052216,5.55023590554143e-61
5062909,0.48883903265918,5.14728578448857e-61
32358812,0.488895482294158,4.96430571713924e-61
14570786,0.489014873015359,4.59834556240675e-61
5074202,0.489089996983597,4.38196277327305e-61
2178095,0.489441113342763,3.49754033264348e-61
2168420,0.489973217959742,2.48411893298641e-61
2175653,0.490088645869091,2.30624008655162e-61
9325421,0.490271766203602,2.04968869051672e-61
9316964,0.490333921231432,1.96923164429947e-61
2170313,0.491007272314626,1.27544598252005e-61
5062582,0.491158419939561,1.15680780761168e-61
4140216,0.491179097228318,1.14145564336384e-61
20119092,0.491196450795861,1.12872778886044e-61
9312100,0.491297509268317,1.05736334369984e-61
20525616,0.491599868825262,8.69564080642652e-62
5069311,0.49178683178726,7.70455168552874e-62
5065078,0.492019024175131,6.6287871136156e-62
2167670,0.492079579631922,6.37370835496423e-62
24883304,0.492232668069977,5.7715684899812e-62
20120590,0.492955308011141,3.6104107976411e-62
14578332,0.49322345357715,3.03272392678646e-62
2165906,0.493438034508401,2.63746787371552e-62
1591936,0.493494901762936,2.54160409416609e-62
9314640,0.493601340091754,2.37139665917451e-62
29959567,0.493766317005885,2.1297233076622e-62
5068739,0.494081781876021,1.73376310276056e-62
2182642,0.494483388812087,1.33391251179967e-62
5067306,0.495120014185699,8.79675112027541e-63
14574534,0.495137151587934,8.69861108516744e-63
13066817,0.49517691591612,8.47507052881398e-63
5059018,0.495392414955738,7.35939932717693e-63
5061386,0.495930114459577,5.17245853166805e-63
5058454,0.496171844337075,4.4132598789767e-63
5070303,0.496181638515424,4.38495552994102e-63
5058951,0.496365445695862,3.88604310438076e-63
5064736,0.496568906514182,3.39941117440508e-63
5066411,0.496949865467875,2.64548171977803e-63
15076492,0.497040648382935,2.49191791544886e-63
20120332,0.497111996949997,2.37748047929293e-63
28918579,0.497492514927852,1.84989932538226e-63
31568417,0.497690888928791,1.62287553922317e-63
24888576,0.49770190658712,1.61111285566555e-63
5063048,0.497724483740018,1.58727337430267e-63
5071897,0.498181541312513,1.17349557093737e-63
22729016,0.49828107919392,1.09872460366275e-63
5063862,0.498281682028404,1.09828652360617e-63
5062082,0.498561119687279,9.12841934561931e-64
14562426,0.499408078906286,5.20588859690445e-64
9328554,0.499519599912675,4.83424701372934e-64
2167571,0.499997400374443,3.51869754775321e-64
15062640,0.500240152898408,2.99372891777174e-64
2173814,0.501058824456724,1.7344113805032e-64
9316993,0.501612828973374,1.19774649400334e-64
2170478,0.501741305357357,1.09909522101791e-64
5058897,0.50204828529018,8.94903020648937e-65
18070760,0.502383835466186,7.14669571562022e-65
22973666,0.502433402972144,6.91302529201657e-65
5067002,0.502854643133046,5.21051752781317e-65
5074645,0.503049688950843,4.57055338384613e-65
5073245,0.503907949046359,2.56507649588928e-65
31575377,0.504217256753028,2.08216271644141e-65
14566833,0.504251420489637,2.03471491685027e-65
9312929,0.504901003100503,1.31201351752496e-65
24864594,0.504990158585325,1.23523917112837e-65
25379822,0.505028203155824,1.20385457695498e-65
5067296,0.505141741832017,1.11483184301365e-65
32349312,0.505719216422999,7.53905454271288e-66
28915287,0.5057447805185,7.40949175208043e-66
5064487,0.506052906623581,6.01169455625294e-66
24876912,0.506320893697625,5.01137679772216e-66
5062260,0.506676050350599,3.93639827862737e-66
5071856,0.507979540846286,1.61878326578291e-66
5066340,0.508282856104925,1.31567760288982e-66
28913266,0.508541977207093,1.10193858763043e-66
5072401,0.509080203303858,7.62120072903007e-67
5072805,0.509772930991842,4.73696039779874e-67
5058312,0.510181443186879,3.57673258120969e-67
5071343,0.510653825658533,2.58338918112973e-67
2172312,0.510735940938973,2.44121080313853e-67
5058912,0.510885122068484,2.20254433062464e-67
5070088,0.510944668673653,2.11389742649608e-67
24875819,0.511552214555845,1.38948911669684e-67
18076055,0.512188809422827,8.94371434000744e-68
27935720,0.512255019045297,8.54268610296637e-68
9312968,0.513871521970487,2.77843570080994e-68
2173255,0.514298033352832,2.06375756143424e-68
12263226,0.514694523914317,1.5647406027853e-68
11323914,0.516501759114428,4.41034236957458e-69
24883162,0.516598969925326,4.11903630799261e-69
5069498,0.517097315973659,2.900739236645e-69
5071601,0.517462760630337,2.24219620981838e-69
24870849,0.517972169643304,1.56514483195884e-69
5070984,0.518738592167199,9.10266166697161e-70
20119656,0.518943466176743,7.87308485384855e-70
28920530,0.519702758676127,4.5940444646779e-70
2173220,0.521012010504804,1.80884237430304e-70
22979211,0.522681378992614,5.47891532551921e-71
5065234,0.522752720682576,5.20550482808148e-71
5074289,0.522984271590073,4.40828539067719e-71
28919672,0.523750813152087,2.54025984956174e-71
5063986,0.525668297858899,6.3585115497928e-72
5069460,0.525867309805324,5.50431927498135e-72
2169286,0.525972685585629,5.0993276417843e-72
20120847,0.527001277999403,2.41500304941556e-72
5059072,0.527076046312449,2.28706936201661e-72
5061133,0.527831301406516,1.31877380362729e-72
24879460,0.528213760772969,9.97368225999653e-73
9262810,0.52860672447506,7.48250555720841e-73
5076450,0.529597734646298,3.61879868044646e-73
5066387,0.529607913497693,3.59185346439457e-73
18068706,0.529884760254291,2.93086508062539e-73
20118826,0.530482107371923,1.88861883826075e-73
5075156,0.531707045395614,7.64860707278722e-74
5070151,0.531779673249444,7.2486365277706e-74
20122741,0.532024374341877,6.04816196328773e-74
5066287,0.532414992349036,4.52863675743022e-74
5076694,0.532687313246741,3.70056980297262e-74
2171206,0.533985844670676,1.40923553754621e-74
5064784,0.534077803102743,1.31589639307536e-74
5059820,0.53414136197551,1.25500604506423e-74
5058935,0.534208576552871,1.19366293150848e-74
5063902,0.535420310504233,4.82701718714772e-75
15073242,0.536861661010342,1.63636160010187e-75
2181812,0.537183381813251,1.28441555409376e-75
5072773,0.538931454864434,3.42966664639227e-76
5062930,0.539060064458013,3.11120373598394e-76
5067333,0.539296629331959,2.60034365370017e-76
5074037,0.540408723978471,1.11686573587172e-76
5069053,0.543061259400795,1.46894841003769e-77
2167927,0.543967453342889,7.31511611876778e-78
5074254,0.545230712251173,2.75793290328668e-78
5060976,0.545399199934248,2.42071862308457e-78
5064811,0.546955645122739,7.23100598076205e-79
5060291,0.547313281425359,5.47310546949542e-79
5069801,0.547451889473826,4.91261242020493e-79
5058791,0.547701727175658,4.04280170184197e-79
5064441,0.551571149135767,1.93546387886313e-80
5073262,0.552222969924127,1.15541127153795e-80
31560382,0.555713863356354,7.15087640308785e-82
15072102,0.555800978776643,6.66838570336793e-82
5068378,0.558584408908495,7.07829163361109e-83
9312586,0.561906047666372,4.73525715005632e-84
5067687,0.562573630556964,2.73946819043204e-84
5063163,0.5632744483279,1.54018607346635e-84
2369399,0.566505404430662,1.06365793330143e-85
5066145,0.573671653839051,2.54619927033874e-88
5071843,0.57724064918558,1.19208984807861e-89
5067114,0.579395148920619,1.84379501601395e-90
9504985,0.592543979941564,1.53127703167066e-95
26297184,0.598720902047364,5.20555084412875e-98
14822058,0.608781464762938,3.79025563921633e-102
34710268,0.611930350229362,1.78989866266058e-103
2173280,0.624981586154799,3.93224841286952e-109
8665345,0.636100219606328,3.6109727900999e-114
5069120,0.659520219163938,1.73732067552994e-125
27834394,0.745045942251103,3.50036029187792e-177
10719087,0.774272577308396,6.44992898361967e-200
17974,NA,NA
37134,NA,NA
56294,NA,NA
75454,NA,NA
94614,NA,NA
113774,NA,NA
132934,NA,NA
152094,NA,NA
171254,NA,NA
190414,NA,NA
209574,NA,NA
228734,NA,NA
247894,NA,NA
267054,NA,NA
286214,NA,NA
305374,NA,NA
324534,NA,NA
343694,NA,NA
362854,NA,NA
382014,NA,NA
401174,NA,NA
420334,NA,NA
439494,NA,NA
458654,NA,NA
477814,NA,NA
496974,NA,NA
516134,NA,NA
535294,NA,NA
554454,NA,NA
573614,NA,NA
592774,NA,NA
611934,NA,NA
631094,NA,NA
650254,NA,NA
669414,NA,NA
688574,NA,NA
707734,NA,NA
726894,NA,NA
746054,NA,NA
765214,NA,NA
784374,NA,NA
803534,NA,NA
822694,NA,NA
841854,NA,NA
